date,averageprice,totalvolume,4046,4225,4770,totalbags,smallbags,largebags,xlargebags,type,year,region,gst_avocado,gst_organic,gst_avocado_recipe,gst_avocado_toast,gst_avocado_sandwich,gst_organic_avocado,season
2015-01-11,1.17,2335986.11,560119.16,1032606.49,191515.19,551745.27,465764.93,85966.27,14.07,conventional,2015,Midsouth,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.52,65483.08,14570.74,30445.75,3170.11,17296.48,16715.45,581.03,0.0,organic,2015,Midsouth,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.07,149832.2,103822.6,9098.86,11665.78,25514.31,22478.92,2766.04,0.0,conventional,2015,Nashville,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.92,2892.29,204.75,2168.33,80.56,438.65,435.54,3.11,0.0,organic,2015,Nashville,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.97,239232.35,165505.1,10680.54,231.54,62815.17,59593.91,3221.26,0.0,conventional,2015,NewOrleansMobile,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.44,1492.44,233.3,15.81,0.0,2360.0,1243.33,0.0,0.0,organic,2015,NewOrleansMobile,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.34,1018225.83,15880.8,714530.7,2315.72,249495.69,221731.33,63767.28,0.0,conventional,2015,NewYork,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,2.03,14817.97,1744.44,10901.43,60.93,2111.17,2111.17,0.0,0.0,organic,2015,NewYork,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.28,3759282.62,126640.65,2070661.43,6915.47,881104.32,796190.93,84913.39,0.0,conventional,2015,Northeast,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.86,50079.81,3611.57,20043.89,65.93,26358.42,26332.17,26.25,0.0,organic,2015,Northeast,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.06,314717.03,4578.25,265252.09,22.9,44863.79,44863.79,0.0,0.0,conventional,2015,NorthernNewEngland,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.88,6485.3,1.13,590.02,0.0,5894.15,6664.25,0.0,0.0,organic,2015,NorthernNewEngland,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.29,202034.59,119336.02,39236.11,52.44,52719.49,18762.45,24647.57,0.0,conventional,2015,Orlando,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.92,1610.6,1290.27,53.66,0.0,266.67,266.67,0.0,0.0,organic,2015,Orlando,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.38,315984.22,14323.61,198387.14,1715.41,101558.06,88980.0,12578.06,0.0,conventional,2015,Philadelphia,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.63,6715.18,428.55,1809.47,4.83,4472.33,4465.66,6.67,0.0,organic,2015,Philadelphia,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.61,1110753.05,849580.75,182629.59,12237.43,66305.28,66305.28,0.0,0.0,conventional,2015,PhoenixTucson,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.36,14035.18,11523.29,1632.63,0.0,879.26,876.68,2.58,0.0,organic,2015,PhoenixTucson,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.54,54956.8,1491.88,33759.12,1325.17,18068.15,12165.94,5902.21,0.0,conventional,2015,Pittsburgh,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.82,1663.25,767.08,328.49,0.0,461.03,564.2,3.48,0.0,organic,2015,Pittsburgh,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.09,1402841.83,737363.86,448207.79,10009.45,207260.73,205299.64,954.59,1006.5,conventional,2015,Plains,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.68,37617.95,6636.08,15284.43,4.62,15692.82,13774.1,1918.72,0.0,organic,2015,Plains,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.05,510152.67,121596.43,292968.56,22743.24,72844.44,64831.61,8012.83,0.0,conventional,2015,Portland,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.22,43116.44,18893.87,19745.21,0.0,4477.36,480.0,3997.36,0.0,organic,2015,Portland,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.24,205760.67,43986.78,54185.12,41272.69,66316.08,50818.2,15497.88,0.0,conventional,2015,RaleighGreensboro,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.98,3862.72,31.58,1957.67,672.88,1200.59,1195.75,78.73,0.0,organic,2015,RaleighGreensboro,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.15,194460.59,71743.11,66849.97,10952.11,44915.4,36160.54,8754.86,0.0,conventional,2015,RichmondNorfolk,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.66,2914.35,143.78,2060.44,270.92,439.21,1570.28,26.4,0.0,organic,2015,RichmondNorfolk,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.16,113235.82,45706.36,37629.54,57.82,29842.1,26555.99,3286.11,0.0,conventional,2015,Roanoke,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.47,5128.06,56.21,4065.47,0.0,979.65,806.48,173.17,0.0,organic,2015,Roanoke,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.09,429492.28,109368.41,271300.08,5094.23,43729.56,43722.89,6.67,0.0,conventional,2015,Sacramento,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.27,7598.26,4243.14,3033.84,0.0,321.28,321.28,0.0,0.0,organic,2015,Sacramento,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.82,544667.18,303369.02,192913.11,14125.01,35484.4,31807.96,3271.85,404.59,conventional,2015,SanDiego,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.05,20089.52,18294.44,767.68,1.44,1025.96,1025.96,0.0,0.0,organic,2015,SanDiego,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.03,916450.76,155455.32,670522.75,4107.26,86365.43,85706.54,658.89,0.0,conventional,2015,SanFrancisco,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.12,29676.78,17907.49,11586.46,0.0,182.83,182.83,0.0,0.0,organic,2015,SanFrancisco,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.06,527350.82,144349.43,278069.43,18076.48,111554.96,96695.27,5632.65,1.53,conventional,2015,Seattle,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.46,46687.01,8691.73,33361.78,13.48,4620.02,223.33,4396.69,0.0,organic,2015,Seattle,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.1,279706.73,162428.39,39713.75,14197.05,63367.54,52556.0,18502.58,0.0,conventional,2015,SouthCarolina,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,2.06,2304.3,474.97,793.53,357.87,677.93,674.61,3.32,0.0,organic,2015,SouthCarolina,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.8,5409726.02,2973367.52,1717171.24,88373.78,630813.48,533599.2,97164.07,50.21,conventional,2015,SouthCentral,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.39,53328.53,27767.97,8596.61,0.0,16963.95,16873.34,90.61,0.0,organic,2015,SouthCentral,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.18,2433295.61,1667012.92,269027.02,21918.53,475337.14,260164.0,215173.14,0.0,conventional,2015,Southeast,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.75,23690.65,10166.46,4678.19,524.42,8321.58,8164.48,157.1,0.0,organic,2015,Southeast,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.07,70697.07,21973.57,35996.7,4131.75,8595.05,6899.1,1695.95,0.0,conventional,2015,Spokane,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.38,4780.87,1159.37,3192.62,1.83,838.26,140.0,287.05,0.0,organic,2015,Spokane,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.29,164917.61,79292.59,41050.38,62.72,44511.92,44509.7,2.22,0.0,conventional,2015,StLouis,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.84,3762.18,1552.48,1590.15,0.0,263.33,263.33,0.0,0.0,organic,2015,StLouis,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.45,42017.49,984.29,21576.29,14.93,19441.98,19441.98,0.0,0.0,conventional,2015,Syracuse,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.66,762.15,1.24,102.71,0.0,565.4,565.4,0.0,0.0,organic,2015,Syracuse,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.24,235231.08,142237.71,36017.93,56.25,56919.19,19605.39,37313.8,0.0,conventional,2015,Tampa,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.84,1258.62,814.13,44.49,0.0,400.0,400.0,0.0,0.0,organic,2015,Tampa,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.01,29063542.75,11544810.53,12134773.38,866574.66,4517384.18,3783261.16,718333.87,15789.15,conventional,2015,TotalUS,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.42,669528.88,270966.74,260971.6,3830.42,133760.12,106844.49,26915.63,0.0,organic,2015,TotalUS,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.95,5333097.71,2203111.92,2582300.65,127412.09,709812.44,598705.08,111073.82,33.54,conventional,2015,West,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.39,223156.55,80139.16,111395.01,63.88,31558.5,9296.76,34244.46,0.0,organic,2015,West,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,0.92,584896.99,347125.63,129717.42,27944.07,80109.87,78503.46,1606.41,0.0,conventional,2015,WestTexNewMexico,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-11,1.69,6861.73,1822.28,2377.54,0.0,2661.91,2656.66,5.25,0.0,organic,2015,WestTexNewMexico,48.0,79.0,76.0,8.0,38.0,29.0,1
2015-01-18,1.17,44511.28,914.14,31540.32,135.77,11921.05,11651.09,269.96,0.0,conventional,2015,Albany,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.93,1118.47,8.02,178.78,0.0,931.67,931.67,0.0,0.0,organic,2015,Albany,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.11,431490.99,372236.92,18701.9,511.69,40040.48,21309.61,23257.77,0.0,conventional,2015,Atlanta,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.86,4294.01,2138.51,989.4,0.0,1166.1,1019.34,146.76,0.0,organic,2015,Atlanta,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.23,657741.34,49947.16,393359.6,40576.08,173858.5,169390.88,4467.62,0.0,conventional,2015,BaltimoreWashington,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.41,14057.45,8148.89,4725.43,659.56,523.57,461.75,61.82,0.0,organic,2015,BaltimoreWashington,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.08,62870.49,50354.95,6342.37,2257.23,3915.94,1119.18,2796.76,0.0,conventional,2015,Boise,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.44,2378.68,8.83,1923.4,0.0,451.75,143.33,308.42,0.0,organic,2015,Boise,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.23,401331.33,4383.76,287778.52,132.53,109036.52,108668.74,367.78,0.0,conventional,2015,Boston,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,2.0,2209.34,12.82,956.07,0.0,1370.78,1370.78,0.0,0.0,organic,2015,Boston,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.52,107040.29,1625.26,50985.2,133.29,43421.89,43419.67,2.22,0.0,conventional,2015,BuffaloRochester,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.59,1426.87,0.0,137.49,0.0,1197.53,1197.53,0.0,0.0,organic,2015,BuffaloRochester,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.02,5570915.26,2780859.66,2108450.36,121614.31,559990.93,520299.26,36501.18,3190.49,conventional,2015,California,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.24,195207.6,123138.29,58616.16,0.0,13453.15,13453.15,0.0,0.0,organic,2015,California,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.25,152671.15,26462.87,40475.81,38677.39,47055.08,33996.73,13058.35,0.0,conventional,2015,Charlotte,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,2.15,2697.81,346.76,744.32,766.41,840.32,840.32,0.0,0.0,organic,2015,Charlotte,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.14,797741.43,24917.77,533717.99,133848.57,98865.72,95516.44,3311.71,37.57,conventional,2015,Chicago,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.81,12499.87,1154.81,10830.61,0.0,514.45,514.45,0.0,0.0,organic,2015,Chicago,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.93,175681.09,3333.29,128858.15,1086.61,42403.04,24024.17,18264.75,114.12,conventional,2015,CincinnatiDayton,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.37,10051.4,282.08,9374.23,0.0,395.09,351.87,43.22,0.0,organic,2015,CincinnatiDayton,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.02,116450.21,55532.76,34844.49,7040.95,27417.51,24386.64,2962.41,68.46,conventional,2015,Columbus,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.84,4027.45,279.22,2959.75,0.0,788.48,213.33,575.15,0.0,organic,2015,Columbus,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.76,1091677.29,627090.61,374230.89,15550.56,74805.23,62375.69,12416.71,12.83,conventional,2015,DallasFtWorth,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.28,12634.71,7556.77,871.27,0.0,4206.67,4206.67,0.0,0.0,organic,2015,DallasFtWorth,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.99,808194.41,151976.7,500683.5,4225.31,151308.9,77528.06,73764.68,16.16,conventional,2015,Denver,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.1,42234.91,5475.13,32538.95,42.01,4178.82,992.64,3186.18,0.0,organic,2015,Denver,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.1,291788.43,113616.86,45446.17,37740.18,94985.22,92319.38,1066.01,1599.83,conventional,2015,Detroit,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.9,7656.72,376.08,6430.19,0.0,871.26,446.67,403.78,0.0,organic,2015,Detroit,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.07,150201.39,970.13,78433.37,6411.99,64385.9,60381.95,3727.81,276.14,conventional,2015,GrandRapids,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.88,706.15,20.71,539.72,0.0,196.67,196.67,0.0,0.0,organic,2015,GrandRapids,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.1,3006207.02,401683.43,1650327.26,257105.89,697090.44,600155.95,93434.54,3499.95,conventional,2015,GreatLakes,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.73,57646.9,3941.59,43653.15,0.0,9146.94,6511.7,3540.46,0.0,organic,2015,GreatLakes,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.24,182604.68,30928.18,85410.46,535.87,65730.17,64180.88,1549.29,0.0,conventional,2015,HarrisburgScranton,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.94,1355.5,90.15,127.76,8.74,1168.46,2528.08,0.0,0.0,organic,2015,HarrisburgScranton,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.39,229216.05,3347.41,160683.8,286.52,64898.32,62671.58,1730.09,0.0,conventional,2015,HartfordSpringfield,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,2.35,2552.09,39.56,2233.79,12.07,266.67,266.67,0.0,0.0,organic,2015,HartfordSpringfield,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.77,1017854.16,458532.19,429687.47,9353.74,120280.76,90299.85,12960.37,0.0,conventional,2015,Houston,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.2,9979.64,8538.96,690.68,0.0,750.0,750.0,0.0,0.0,organic,2015,Houston,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.14,149319.82,2910.77,103890.9,2048.78,40469.37,22405.47,17913.92,149.98,conventional,2015,Indianapolis,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.96,1083.8,45.28,925.94,0.0,112.58,105.03,7.55,0.0,organic,2015,Indianapolis,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.27,99496.16,57479.2,16442.71,513.69,25060.56,14684.19,10376.37,0.0,conventional,2015,Jacksonville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.82,1403.1,846.65,55.27,1.18,500.0,500.0,0.0,0.0,organic,2015,Jacksonville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.06,233186.09,100191.96,94930.69,4887.89,33175.55,32897.59,277.96,0.0,conventional,2015,LasVegas,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.63,6032.31,3449.94,1769.04,0.0,813.33,813.33,0.0,0.0,organic,2015,LasVegas,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.89,2800679.5,1925013.31,526106.8,59364.23,290195.16,260857.96,26671.18,2666.02,conventional,2015,LosAngeles,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.29,43649.12,33738.87,1368.91,0.0,8541.34,8541.34,0.0,0.0,organic,2015,LosAngeles,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.06,85580.15,2250.1,63826.82,426.73,19076.5,10228.66,8804.67,43.17,conventional,2015,Louisville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.79,1106.86,5.19,676.38,0.0,425.29,420.0,5.29,0.0,organic,2015,Louisville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.3,405138.19,285204.29,42798.99,38.69,77092.27,41312.0,35780.27,0.0,conventional,2015,MiamiFtLauderdale,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.87,1459.37,1054.78,17.92,0.0,386.67,386.67,0.0,0.0,organic,2015,MiamiFtLauderdale,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.19,2330829.2,530333.83,1045424.87,186027.52,569042.98,478770.7,90214.44,57.84,conventional,2015,Midsouth,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.65,52559.1,11415.28,25306.56,3345.08,12492.18,10971.43,581.03,0.0,organic,2015,Midsouth,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.08,143464.64,97216.47,8423.57,11665.78,25636.88,23520.54,2116.34,0.0,conventional,2015,Nashville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.81,3118.58,188.44,1951.63,86.02,892.49,773.33,119.16,0.0,organic,2015,Nashville,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.03,267666.12,179991.12,23263.42,213.64,64197.94,61302.5,2895.44,0.0,conventional,2015,NewOrleansMobile,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.98,4739.17,256.53,2.64,0.0,4480.0,4480.0,0.0,0.0,organic,2015,NewOrleansMobile,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.37,1044280.56,18945.56,749309.2,3039.37,272986.43,211934.06,61052.37,0.0,conventional,2015,NewYork,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,2.08,9204.78,692.88,7146.78,37.93,1327.19,1327.19,0.0,0.0,organic,2015,NewYork,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.32,3066789.62,91803.09,2098784.32,7215.59,868986.62,784229.51,84757.11,0.0,conventional,2015,Northeast,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.94,35304.15,1461.14,13317.36,73.5,20452.15,18457.1,1995.05,0.0,organic,2015,Northeast,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.12,309202.71,3012.79,241380.95,38.05,64770.92,64770.92,0.0,0.0,conventional,2015,NorthernNewEngland,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.88,7618.91,1.13,569.28,0.0,7049.63,7049.63,0.0,0.0,organic,2015,NorthernNewEngland,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.33,191078.37,112722.12,34703.28,83.8,43569.17,18914.84,24654.33,0.0,conventional,2015,Orlando,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.79,2151.76,1237.16,31.27,0.0,883.33,883.33,0.0,0.0,organic,2015,Orlando,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.4,331495.41,15116.27,209523.15,1469.44,105386.55,93250.96,12135.59,0.0,conventional,2015,Philadelphia,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.93,1699.0,258.85,731.44,19.58,689.13,689.13,0.0,0.0,organic,2015,Philadelphia,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.67,1110753.05,811662.62,200514.36,5643.07,70788.61,70788.61,0.0,0.0,conventional,2015,PhoenixTucson,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.36,12251.87,10248.57,1529.97,0.0,879.26,473.33,0.0,0.0,organic,2015,PhoenixTucson,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.47,59312.07,2147.08,36730.4,1075.26,19359.33,12321.55,7037.78,0.0,conventional,2015,Pittsburgh,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.55,3448.42,312.68,709.27,0.0,2426.47,257.86,2168.61,0.0,organic,2015,Pittsburgh,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.02,1674945.55,966515.75,485150.34,14504.7,208774.76,206579.02,1074.3,1121.44,conventional,2015,Plains,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.8,29669.53,6636.08,13476.2,34.56,9818.59,8577.16,1241.43,0.0,organic,2015,Plains,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.11,439617.61,155745.95,220991.54,14692.73,48187.39,34402.17,13785.22,0.0,conventional,2015,Portland,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.24,51904.44,11894.56,30078.32,4.7,9926.86,303.33,3997.36,0.0,organic,2015,Portland,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.22,204504.99,48613.54,55881.05,39543.93,60466.47,46298.95,14167.52,0.0,conventional,2015,RaleighGreensboro,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.97,3496.27,78.13,1775.25,628.28,1014.61,925.39,89.22,0.0,organic,2015,RaleighGreensboro,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.18,179038.39,54459.4,66963.59,9958.28,47657.12,36798.65,10858.47,0.0,conventional,2015,RichmondNorfolk,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.62,3480.66,120.23,2152.16,363.06,845.21,583.33,261.88,0.0,organic,2015,RichmondNorfolk,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.18,112106.05,44676.56,37854.42,117.98,29457.09,25952.51,3504.58,0.0,conventional,2015,Roanoke,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.48,5621.32,109.68,4464.75,0.0,1046.89,626.3,420.59,0.0,organic,2015,Roanoke,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.22,367047.36,83097.77,238956.51,5672.46,43729.56,39320.62,0.0,0.0,conventional,2015,Sacramento,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.13,37233.34,15363.18,20986.36,0.0,883.8,883.8,0.0,0.0,organic,2015,Sacramento,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.01,461063.73,250311.74,163944.2,14125.01,32682.78,27844.81,4411.36,426.61,conventional,2015,SanDiego,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.29,14473.73,12300.47,580.15,0.0,1593.11,1025.96,0.0,0.0,organic,2015,SanDiego,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.22,753746.51,107566.95,670522.75,12868.74,78809.61,78241.87,515.56,52.18,conventional,2015,SanFrancisco,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.27,41482.48,26336.41,14789.4,0.0,182.83,356.67,0.0,0.0,organic,2015,SanFrancisco,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.2,463472.52,160898.14,223145.82,11177.67,68250.89,67519.53,5632.65,10.71,conventional,2015,Seattle,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.45,44616.23,6222.73,30224.67,7.34,8161.49,216.67,7944.82,0.0,organic,2015,Seattle,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.15,276205.95,160256.58,44019.64,14954.1,56975.63,35311.93,21663.7,0.0,conventional,2015,SouthCarolina,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.93,3024.32,686.69,656.63,310.28,1370.72,1346.0,24.72,0.0,organic,2015,SouthCarolina,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,0.79,5322625.57,2839359.92,1782045.18,146481.44,554739.03,497106.16,57607.18,25.69,conventional,2015,SouthCentral,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.27,65242.77,32913.28,6344.03,0.0,25985.46,25780.0,205.46,0.0,organic,2015,SouthCentral,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.19,2595783.66,1815847.03,273695.84,22004.31,484236.48,258541.9,225694.58,0.0,conventional,2015,Southeast,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.79,25740.0,10166.46,3489.26,498.66,10971.03,10657.51,313.52,0.0,organic,2015,Southeast,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.18,69600.14,28457.99,29719.57,2933.27,8489.31,7986.02,503.29,0.0,conventional,2015,Spokane,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.44,4363.13,582.64,3192.62,0.0,647.93,140.0,501.26,0.0,organic,2015,Spokane,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.28,170590.85,78724.96,50701.59,145.35,41018.95,41014.51,4.44,0.0,conventional,2015,StLouis,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.92,3762.18,2410.28,213.12,0.0,300.0,300.0,0.0,0.0,organic,2015,StLouis,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.4,40391.55,789.84,24755.46,27.89,14818.36,14818.36,0.0,0.0,conventional,2015,Syracuse,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.66,627.8,0.0,151.46,0.0,476.34,476.34,0.0,0.0,organic,2015,Syracuse,48.0,82.0,84.0,9.0,66.0,27.0,1
2015-01-18,1.27,228920.62,132142.6,33674.07,37.38,63066.57,25006.34,38060.23,0.0,conventional,2015,Tampa,48.0,82.0,84.0,9.0,66.0,27.0,1
